ci95_high,ci95_low,mean,method,method_family,metric,n,ppl_model_family,prompt_sentiment_class,std
0.6883333333333334,0.6116666666666667,0.6483333333333333,v1_base,v1_rad_scalar_reward,alignment_success,600,v1_gpt2_large_full_sequence,all,0.47749054673597696
0.6845551396410641,0.6094751303979623,0.6460592629463645,v1_base,v1_rad_scalar_reward,target_probability,600,v1_gpt2_large_full_sequence,all,0.4684709191381248
6.98642365038395,6.486188667813937,6.728044846455256,v1_base,v1_rad_scalar_reward,perplexity,600,v1_gpt2_large_full_sequence,all,2.9176544063294796
0.0,0.0,0.0,v1_base,v1_rad_scalar_reward,ppl_degradation,600,v1_gpt2_large_full_sequence,all,0.0
0.5640698173727695,0.5497660886731218,0.5564900338851612,v1_base,v1_rad_scalar_reward,coherence,600,v1_gpt2_large_full_sequence,all,0.08796542650630543
0.3297194277343826,0.3014570923351345,0.3157603646111247,v1_base,v1_rad_scalar_reward,repeated_unigram_rate,600,v1_gpt2_large_full_sequence,all,0.1716356966792957
0.1843067352225189,0.15481676512344814,0.16953810623705876,v1_base,v1_rad_scalar_reward,repeated_bigram_rate,600,v1_gpt2_large_full_sequence,all,0.18397428789852543
0.1349050126705288,0.10711970306176137,0.12109348530621979,v1_base,v1_rad_scalar_reward,repeated_trigram_rate,600,v1_gpt2_large_full_sequence,all,0.17317038160793138
0.695540464288154,0.6673206068476593,0.6809063020555424,v1_base,v1_rad_scalar_reward,distinct_1,600,v1_gpt2_large_full_sequence,all,0.1751455551802612
0.8423494733920783,0.8121272315330441,0.827128560429609,v1_base,v1_rad_scalar_reward,distinct_2,600,v1_gpt2_large_full_sequence,all,0.18983810678683916
0.8895393565087242,0.8613782608673983,0.8755731813604473,v1_base,v1_rad_scalar_reward,distinct_3,600,v1_gpt2_large_full_sequence,all,0.18028564387221002
31.843333333333334,31.44,31.665,v1_base,v1_rad_scalar_reward,generation_length,600,v1_gpt2_large_full_sequence,all,2.5131868878643573
0.03051629275933615,0.02925366833982682,0.0299070598319609,v1_base,v1_rad_scalar_reward,latency_per_token,600,v1_gpt2_large_full_sequence,all,0.00803617103570089
0.9668838317936752,0.9248729873656217,0.9458319171374509,v1_base,v1_rad_scalar_reward,total_latency,600,v1_gpt2_large_full_sequence,all,0.2644228139410749
0.92,0.87,0.895,v1_fixed,v1_rad_scalar_reward,alignment_success,600,v1_gpt2_large_full_sequence,all,0.30655342111938666
0.9171990906190088,0.8700738289859146,0.8935347301212218,v1_fixed,v1_rad_scalar_reward,target_probability,600,v1_gpt2_large_full_sequence,all,0.2971939012294178
9.205384260614712,8.371361690163612,8.766381897727648,v1_fixed,v1_rad_scalar_reward,perplexity,600,v1_gpt2_large_full_sequence,all,4.951202565422534
0.4633381018048923,0.30142906655033586,0.36537561622696546,v1_fixed,v1_rad_scalar_reward,ppl_degradation,600,v1_gpt2_large_full_sequence,all,0.9663292868964719
0.5416363337419975,0.5253730657484816,0.5339565927465327,v1_fixed,v1_rad_scalar_reward,coherence,600,v1_gpt2_large_full_sequence,all,0.09938254410072214
0.30971051043752157,0.281162129195422,0.29580838058148357,v1_fixed,v1_rad_scalar_reward,repeated_unigram_rate,600,v1_gpt2_large_full_sequence,all,0.18079981056631975
0.17302703161242342,0.14321130214537955,0.1582560429111529,v1_fixed,v1_rad_scalar_reward,repeated_bigram_rate,600,v1_gpt2_large_full_sequence,all,0.18624287631634373
0.1291397623982317,0.10144268467661767,0.11552119629033744,v1_fixed,v1_rad_scalar_reward,repeated_trigram_rate,600,v1_gpt2_large_full_sequence,all,0.17684217308147265
0.7073442685995613,0.6770875234109465,0.69252495275185,v1_fixed,v1_rad_scalar_reward,distinct_1,600,v1_gpt2_large_full_sequence,all,0.19317590820149227
0.842019224531407,0.8080326424701287,0.825077290422181,v1_fixed,v1_rad_scalar_reward,distinct_2,600,v1_gpt2_large_full_sequence,all,0.2140095709007007
0.8780662936222533,0.8449545485710562,0.8628121370429973,v1_fixed,v1_rad_scalar_reward,distinct_3,600,v1_gpt2_large_full_sequence,all,0.21786339274069227
31.381666666666668,30.675,31.06,v1_fixed,v1_rad_scalar_reward,generation_length,600,v1_gpt2_large_full_sequence,all,4.163700277397498
0.03113714138764601,0.029826643329540693,0.03046538557466852,v1_fixed,v1_rad_scalar_reward,latency_per_token,600,v1_gpt2_large_full_sequence,all,0.008090187449921462
0.9646515089036741,0.9195186345246232,0.9434595668523494,v1_fixed,v1_rad_scalar_reward,total_latency,600,v1_gpt2_large_full_sequence,all,0.27724231908527824
0.8566666666666667,0.7933333333333333,0.8233333333333334,v1_heuristic,v1_rad_scalar_reward,alignment_success,600,v1_gpt2_large_full_sequence,all,0.38138635994953407
0.85677396295728,0.7931355094450797,0.8233204443271582,v1_heuristic,v1_rad_scalar_reward,target_probability,600,v1_gpt2_large_full_sequence,all,0.3704111288576819
9.578158169786136,7.7425446218252185,8.455925779740015,v1_heuristic,v1_rad_scalar_reward,perplexity,600,v1_gpt2_large_full_sequence,all,11.451913510875803
0.37351015920404806,0.19397841193416637,0.27141530308016454,v1_heuristic,v1_rad_scalar_reward,ppl_degradation,600,v1_gpt2_large_full_sequence,all,1.0675132325781842
0.5460855305701005,0.5297826555137741,0.5383891122204255,v1_heuristic,v1_rad_scalar_reward,coherence,600,v1_gpt2_large_full_sequence,all,0.10263145783761252
0.3072019002063858,0.27685300439568966,0.29240454019316175,v1_heuristic,v1_rad_scalar_reward,repeated_unigram_rate,600,v1_gpt2_large_full_sequence,all,0.18425196577916855
0.17372389376298367,0.14221861917479106,0.15841762407683257,v1_heuristic,v1_rad_scalar_reward,repeated_bigram_rate,600,v1_gpt2_large_full_sequence,all,0.19311934686049906
0.13172546690078007,0.10247194956774379,0.11783442551066692,v1_heuristic,v1_rad_scalar_reward,repeated_trigram_rate,600,v1_gpt2_large_full_sequence,all,0.18279549561608058
0.7117789752656352,0.6804209249538534,0.6959287931401728,v1_heuristic,v1_rad_scalar_reward,distinct_1,600,v1_gpt2_large_full_sequence,all,0.19661274079910576
0.8427366322089797,0.807800149133737,0.8249157092565002,v1_heuristic,v1_rad_scalar_reward,distinct_2,600,v1_gpt2_large_full_sequence,all,0.22000768975535123
0.8763132669403173,0.841770382874131,0.8588322411559997,v1_heuristic,v1_rad_scalar_reward,distinct_3,600,v1_gpt2_large_full_sequence,all,0.22517580298347548
31.516666666666666,30.821666666666665,31.201666666666668,v1_heuristic,v1_rad_scalar_reward,generation_length,600,v1_gpt2_large_full_sequence,all,4.224649558115902
0.03135019749276891,0.030080931860168948,0.03072582137082804,v1_heuristic,v1_rad_scalar_reward,latency_per_token,600,v1_gpt2_large_full_sequence,all,0.008130777983600505
0.9772713151477123,0.9327452678330398,0.9552188929581704,v1_heuristic,v1_rad_scalar_reward,total_latency,600,v1_gpt2_large_full_sequence,all,0.28055655281673814
0.8683333333333333,0.8066666666666666,0.8366666666666667,v1_router,v1_rad_scalar_reward,alignment_success,600,v1_gpt2_large_full_sequence,all,0.3696695220809467
0.8665892517813093,0.8071362623521903,0.8354686599750615,v1_router,v1_rad_scalar_reward,target_probability,600,v1_gpt2_large_full_sequence,all,0.361502878735108
7.493599900801977,6.890549342433611,7.178417459328969,v1_router,v1_rad_scalar_reward,perplexity,600,v1_gpt2_large_full_sequence,all,3.7087118033633377
0.10565546021643923,0.0622615551217744,0.0834246214414327,v1_router,v1_rad_scalar_reward,ppl_degradation,600,v1_gpt2_large_full_sequence,all,0.275032661245135
0.5559840813866793,0.54206260290876,0.549077396896839,v1_router,v1_rad_scalar_reward,coherence,600,v1_gpt2_large_full_sequence,all,0.08580040176603201
0.32292680889469166,0.2947266872753424,0.3089006688890828,v1_router,v1_rad_scalar_reward,repeated_unigram_rate,600,v1_gpt2_large_full_sequence,all,0.17632676604312372
0.18019775786523384,0.1486810457617195,0.1645189867877071,v1_router,v1_rad_scalar_reward,repeated_bigram_rate,600,v1_gpt2_large_full_sequence,all,0.19108945595939783
0.1344843948696289,0.10422362445501411,0.11945256768995582,v1_router,v1_rad_scalar_reward,repeated_trigram_rate,600,v1_gpt2_large_full_sequence,all,0.18126391974284264
0.7001648034466815,0.6705170249389774,0.6860993311109166,v1_router,v1_rad_scalar_reward,distinct_1,600,v1_gpt2_large_full_sequence,all,0.18159603997426724
0.8441505640554724,0.8091419002036718,0.8271476798789594,v1_router,v1_rad_scalar_reward,distinct_2,600,v1_gpt2_large_full_sequence,all,0.20502947581901262
0.8871020771775208,0.8540905043310244,0.8705474323100445,v1_router,v1_rad_scalar_reward,distinct_3,600,v1_gpt2_large_full_sequence,all,0.20091679184861724
31.678333333333335,31.156666666666666,31.438333333333333,v1_router,v1_rad_scalar_reward,generation_length,600,v1_gpt2_large_full_sequence,all,3.311524908893518
0.03296342968260317,0.03168575676019277,0.032342087925420815,v1_router,v1_rad_scalar_reward,latency_per_token,600,v1_gpt2_large_full_sequence,all,0.008116013685693889
1.039057542963613,0.9933795107937962,1.0170019672424921,v1_router,v1_rad_scalar_reward,total_latency,600,v1_gpt2_large_full_sequence,all,0.27902253185111336
0.6516666666666666,0.5733333333333334,0.61,v2_base,v2_autoregressive_sentiment_guide,alignment_success,600,v2_gpt2_medium_conditional,all,0.4877499359302879
0.6491224809462437,0.5724982144811657,0.6083335362772535,v2_base,v2_autoregressive_sentiment_guide,target_probability,600,v2_gpt2_medium_conditional,all,0.4791163689454967
3.8956949181599785,3.7051608460325762,3.7987557379514936,v2_base,v2_autoregressive_sentiment_guide,perplexity,600,v2_gpt2_medium_conditional,all,1.1995053213673061
0.0,0.0,0.0,v2_base,v2_autoregressive_sentiment_guide,ppl_degradation,600,v2_gpt2_medium_conditional,all,0.0
0.5603168935305821,0.5451745012224901,0.5528694702781669,v2_base,v2_autoregressive_sentiment_guide,coherence,600,v2_gpt2_medium_conditional,all,0.09764355303927205
0.32241615704880466,0.2953719458546093,0.30851497675039075,v2_base,v2_autoregressive_sentiment_guide,repeated_unigram_rate,600,v2_gpt2_medium_conditional,all,0.18118567150766665
0.18453751870707008,0.15448677963168328,0.169129332257251,v2_base,v2_autoregressive_sentiment_guide,repeated_bigram_rate,600,v2_gpt2_medium_conditional,all,0.19930753390310152
0.14032727595116698,0.11156886842264467,0.12604797535528325,v2_base,v2_autoregressive_sentiment_guide,repeated_trigram_rate,600,v2_gpt2_medium_conditional,all,0.19138855147528772
0.7019861703508745,0.6732121486240179,0.6881516899162764,v2_base,v2_autoregressive_sentiment_guide,distinct_1,600,v2_gpt2_medium_conditional,all,0.1846448029873493
0.8412787299152806,0.8084777317177476,0.8258706677427499,v2_base,v2_autoregressive_sentiment_guide,distinct_2,600,v2_gpt2_medium_conditional,all,0.20738177294054425
0.8835283759487373,0.8501113403338897,0.8672853579780508,v2_base,v2_autoregressive_sentiment_guide,distinct_3,600,v2_gpt2_medium_conditional,all,0.2038900688769007
32.0,32.0,32.0,v2_base,v2_autoregressive_sentiment_guide,generation_length,600,v2_gpt2_medium_conditional,all,0.0
0.014540740880959978,0.014526719935092842,0.014533430084860204,v2_base,v2_autoregressive_sentiment_guide,latency_per_token,600,v2_gpt2_medium_conditional,all,8.886578597602662e-05
0.4653037081907193,0.46485503792297095,0.4650697627155265,v2_base,v2_autoregressive_sentiment_guide,total_latency,600,v2_gpt2_medium_conditional,all,0.002843705151232852
0.7366666666666667,0.66,0.7,v2_fixed,v2_autoregressive_sentiment_guide,alignment_success,600,v2_gpt2_medium_conditional,all,0.458257569495584
0.7351359755821371,0.6602159270163005,0.6984456710909338,v2_fixed,v2_autoregressive_sentiment_guide,target_probability,600,v2_gpt2_medium_conditional,all,0.44978350575028897
4.94955587550016,4.685815530440744,4.826075358012704,v2_fixed,v2_autoregressive_sentiment_guide,perplexity,600,v2_gpt2_medium_conditional,all,1.621865918990264
0.4116304438772073,0.30821733675557544,0.3600378434442421,v2_fixed,v2_autoregressive_sentiment_guide,ppl_degradation,600,v2_gpt2_medium_conditional,all,0.6345550248315844
0.5582170692766796,0.5465918861552286,0.5523824974315322,v2_fixed,v2_autoregressive_sentiment_guide,coherence,600,v2_gpt2_medium_conditional,all,0.07372476597406831
0.33775634674299465,0.31178165145836956,0.32515145051519795,v2_fixed,v2_autoregressive_sentiment_guide,repeated_unigram_rate,600,v2_gpt2_medium_conditional,all,0.16217971095572192
0.17588984868178523,0.1466629695368317,0.1616609579572347,v2_fixed,v2_autoregressive_sentiment_guide,repeated_bigram_rate,600,v2_gpt2_medium_conditional,all,0.18907910218205007
0.1326391802348343,0.10476898544959938,0.11887043404939152,v2_fixed,v2_autoregressive_sentiment_guide,repeated_trigram_rate,600,v2_gpt2_medium_conditional,all,0.17927217731436623
0.6851085647834477,0.6585374475199006,0.6715152161514697,v2_fixed,v2_autoregressive_sentiment_guide,distinct_1,600,v2_gpt2_medium_conditional,all,0.16570094909545854
0.8504433663177684,0.8198486530917941,0.8350057087094322,v2_fixed,v2_autoregressive_sentiment_guide,distinct_2,600,v2_gpt2_medium_conditional,all,0.19492406055815034
0.8923265888809427,0.8631416817071978,0.877796232617276,v2_fixed,v2_autoregressive_sentiment_guide,distinct_3,600,v2_gpt2_medium_conditional,all,0.18619416269294406
32.0,32.0,32.0,v2_fixed,v2_autoregressive_sentiment_guide,generation_length,600,v2_gpt2_medium_conditional,all,0.0
0.04540043088056943,0.04537098289234564,0.04538598526235243,v2_fixed,v2_autoregressive_sentiment_guide,latency_per_token,600,v2_gpt2_medium_conditional,all,0.0001861303657119787
1.4528137881782217,1.4518714525550604,1.4523515283952777,v2_fixed,v2_autoregressive_sentiment_guide,total_latency,600,v2_gpt2_medium_conditional,all,0.005956171702783318
0.6816666666666666,0.6083333333333333,0.6433333333333333,v2_heuristic,v2_autoregressive_sentiment_guide,alignment_success,600,v2_gpt2_medium_conditional,all,0.47901519344959775
0.6767339543770261,0.6053178492948064,0.6398182930673162,v2_heuristic,v2_autoregressive_sentiment_guide,target_probability,600,v2_gpt2_medium_conditional,all,0.47033701828980706
3.945248745066598,3.751825441390559,3.845030094389788,v2_heuristic,v2_autoregressive_sentiment_guide,perplexity,600,v2_gpt2_medium_conditional,all,1.2028573672073286
0.062006488604728814,0.014136964141770084,0.036750346233457784,v2_heuristic,v2_autoregressive_sentiment_guide,ppl_degradation,600,v2_gpt2_medium_conditional,all,0.30892907613060117
0.5673388646076133,0.5527806854537595,0.5604694175816273,v2_heuristic,v2_autoregressive_sentiment_guide,coherence,600,v2_gpt2_medium_conditional,all,0.0941169086314254
0.33731484228356945,0.308201004080799,0.32319844233963657,v2_heuristic,v2_autoregressive_sentiment_guide,repeated_unigram_rate,600,v2_gpt2_medium_conditional,all,0.18226780228163927
0.19802745788393808,0.1663990461868668,0.18199017312020563,v2_heuristic,v2_autoregressive_sentiment_guide,repeated_bigram_rate,600,v2_gpt2_medium_conditional,all,0.20204772681913458
0.15273402711060338,0.12122864760171849,0.13703099640764002,v2_heuristic,v2_autoregressive_sentiment_guide,repeated_trigram_rate,600,v2_gpt2_medium_conditional,all,0.19404907676927444
0.6882393276647284,0.6581338803144631,0.6734682243270309,v2_heuristic,v2_autoregressive_sentiment_guide,distinct_1,600,v2_gpt2_medium_conditional,all,0.18544303084380587
0.8288479608677422,0.7964609942813244,0.8130098268797954,v2_heuristic,v2_autoregressive_sentiment_guide,distinct_2,600,v2_gpt2_medium_conditional,all,0.20971023385037169
0.8726491738007807,0.8393550156268107,0.8563023369256937,v2_heuristic,v2_autoregressive_sentiment_guide,distinct_3,600,v2_gpt2_medium_conditional,all,0.20603443029049326
32.0,32.0,32.0,v2_heuristic,v2_autoregressive_sentiment_guide,generation_length,600,v2_gpt2_medium_conditional,all,0.0
0.04642249258670442,0.046392340894441685,0.04640747404206195,v2_heuristic,v2_autoregressive_sentiment_guide,latency_per_token,600,v2_gpt2_medium_conditional,all,0.00020312947993162466
1.4855197627745413,1.484554908622134,1.4850391693459823,v2_heuristic,v2_autoregressive_sentiment_guide,total_latency,600,v2_gpt2_medium_conditional,all,0.006500143357811989
0.7366666666666667,0.66,0.6983333333333334,v2_history,v2_autoregressive_sentiment_guide,alignment_success,600,v2_gpt2_medium_conditional,all,0.4589813600669301
0.7342336594601511,0.6584986596374074,0.6961382444191259,v2_history,v2_autoregressive_sentiment_guide,target_probability,600,v2_gpt2_medium_conditional,all,0.45045625859966054
4.764011072408578,4.506433469451484,4.641433006542533,v2_history,v2_autoregressive_sentiment_guide,perplexity,600,v2_gpt2_medium_conditional,all,1.524151373715997
0.34436783500871876,0.2548304148866461,0.299221168541796,v2_history,v2_autoregressive_sentiment_guide,ppl_degradation,600,v2_gpt2_medium_conditional,all,0.5543687569056438
0.560387880408933,0.5477479894632986,0.5542773565938662,v2_history,v2_autoregressive_sentiment_guide,coherence,600,v2_gpt2_medium_conditional,all,0.07984914172579631
0.34452751171392154,0.31862052152985376,0.332116143136948,v2_history,v2_autoregressive_sentiment_guide,repeated_unigram_rate,600,v2_gpt2_medium_conditional,all,0.16726223768183077
0.1876753462138449,0.1587012995733937,0.17351745371326543,v2_history,v2_autoregressive_sentiment_guide,repeated_bigram_rate,600,v2_gpt2_medium_conditional,all,0.19298374919417932
0.14083429106054837,0.1141298198230656,0.1279175364583381,v2_history,v2_autoregressive_sentiment_guide,repeated_trigram_rate,600,v2_gpt2_medium_conditional,all,0.18300927922269686
0.6763243349593849,0.6502697769246247,0.6628838568630525,v2_history,v2_autoregressive_sentiment_guide,distinct_1,600,v2_gpt2_medium_conditional,all,0.1721351060154894
0.8367440356811309,0.8068848264073182,0.8214825462867348,v2_history,v2_autoregressive_sentiment_guide,distinct_2,600,v2_gpt2_medium_conditional,all,0.2012027656765912
0.8820784927475487,0.8536888098667744,0.8670824635416626,v2_history,v2_autoregressive_sentiment_guide,distinct_3,600,v2_gpt2_medium_conditional,all,0.19284247695211665
32.0,32.0,32.0,v2_history,v2_autoregressive_sentiment_guide,generation_length,600,v2_gpt2_medium_conditional,all,0.0
0.053893944029999453,0.05386046642351478,0.05387700409601772,v2_history,v2_autoregressive_sentiment_guide,latency_per_token,600,v2_gpt2_medium_conditional,all,0.00021548481782579916
1.7246062089599825,1.723534925552473,1.724064131072567,v2_history,v2_autoregressive_sentiment_guide,total_latency,600,v2_gpt2_medium_conditional,all,0.006895514170425573
0.7266666666666667,0.6516666666666666,0.6883333333333334,v2_same_average,v2_autoregressive_sentiment_guide,alignment_success,600,v2_gpt2_medium_conditional,all,0.4631744331842546
0.7230440962632808,0.6508256569833611,0.6859157031961756,v2_same_average,v2_autoregressive_sentiment_guide,target_probability,600,v2_gpt2_medium_conditional,all,0.4540173438487529
4.881083291598299,4.620524674483789,4.752883982687389,v2_same_average,v2_autoregressive_sentiment_guide,perplexity,600,v2_gpt2_medium_conditional,all,1.5745542336158278
0.3868375703275759,0.28688692190746984,0.3379260147920654,v2_same_average,v2_autoregressive_sentiment_guide,ppl_degradation,600,v2_gpt2_medium_conditional,all,0.6144177368739828
0.5602501922485563,0.5483237092446935,0.5542664773537418,v2_same_average,v2_autoregressive_sentiment_guide,coherence,600,v2_gpt2_medium_conditional,all,0.07554921026904653
0.3372802210820315,0.311423287184273,0.3251857726238941,v2_same_average,v2_autoregressive_sentiment_guide,repeated_unigram_rate,600,v2_gpt2_medium_conditional,all,0.16407837575737144
0.17753618854097744,0.14729259195251637,0.16287555478053067,v2_same_average,v2_autoregressive_sentiment_guide,repeated_bigram_rate,600,v2_gpt2_medium_conditional,all,0.19048218474377127
0.13340736926232935,0.10522634129033787,0.11972569176112101,v2_same_average,v2_autoregressive_sentiment_guide,repeated_trigram_rate,600,v2_gpt2_medium_conditional,all,0.18027143387419378
0.6851307803777077,0.658618094862849,0.6714808940427732,v2_same_average,v2_autoregressive_sentiment_guide,distinct_1,600,v2_gpt2_medium_conditional,all,0.16755903575329334
0.8495908843546158,0.8185915125833269,0.8337911118861361,v2_same_average,v2_autoregressive_sentiment_guide,distinct_2,600,v2_gpt2_medium_conditional,all,0.19626473930666258
0.8916717469044126,0.862450243846745,0.8769409749055465,v2_same_average,v2_autoregressive_sentiment_guide,distinct_3,600,v2_gpt2_medium_conditional,all,0.18714123226823257
32.0,32.0,32.0,v2_same_average,v2_autoregressive_sentiment_guide,generation_length,600,v2_gpt2_medium_conditional,all,0.0
0.045413026121495934,0.04538417003682601,0.04539866802023122,v2_same_average,v2_autoregressive_sentiment_guide,latency_per_token,600,v2_gpt2_medium_conditional,all,0.00018783102315559242
1.4532168358878699,1.4522934411784323,1.4527573766473991,v2_same_average,v2_autoregressive_sentiment_guide,total_latency,600,v2_gpt2_medium_conditional,all,0.006010592740978957
0.7383333333333333,0.6633333333333333,0.7,v2_state,v2_autoregressive_sentiment_guide,alignment_success,600,v2_gpt2_medium_conditional,all,0.458257569495584
0.7349236485620106,0.6608886183068777,0.6977818131112145,v2_state,v2_autoregressive_sentiment_guide,target_probability,600,v2_gpt2_medium_conditional,all,0.4497569321374481
4.766760833188194,4.508700133304047,4.6448444645056846,v2_state,v2_autoregressive_sentiment_guide,perplexity,600,v2_gpt2_medium_conditional,all,1.5239954842296257
0.345412311410828,0.256607327907008,0.30036277071756334,v2_state,v2_autoregressive_sentiment_guide,ppl_degradation,600,v2_gpt2_medium_conditional,all,0.5560728305461463
0.5603924099883942,0.5478605117449385,0.5543449053305326,v2_state,v2_autoregressive_sentiment_guide,coherence,600,v2_gpt2_medium_conditional,all,0.07992539431890568
0.3452789391662132,0.31932753315087525,0.3326813471993689,v2_state,v2_autoregressive_sentiment_guide,repeated_unigram_rate,600,v2_gpt2_medium_conditional,all,0.16650276973752
0.18810542446938544,0.15891715972194867,0.17357491997934613,v2_state,v2_autoregressive_sentiment_guide,repeated_bigram_rate,600,v2_gpt2_medium_conditional,all,0.1925063757463173
0.14095532026677915,0.11421222132805227,0.12800000954081117,v2_state,v2_autoregressive_sentiment_guide,repeated_trigram_rate,600,v2_gpt2_medium_conditional,all,0.1827228565786925
0.6758753267615842,0.6496583435789417,0.6623186528006315,v2_state,v2_autoregressive_sentiment_guide,distinct_1,600,v2_gpt2_medium_conditional,all,0.17138074237869297
0.836223057477819,0.8067201450554106,0.8214250800206541,v2_state,v2_autoregressive_sentiment_guide,distinct_2,600,v2_gpt2_medium_conditional,all,0.2007435067522455
0.8816232140992132,0.8538040298845567,0.8669999904591896,v2_state,v2_autoregressive_sentiment_guide,distinct_3,600,v2_gpt2_medium_conditional,all,0.19256853902148532
32.0,32.0,32.0,v2_state,v2_autoregressive_sentiment_guide,generation_length,600,v2_gpt2_medium_conditional,all,0.0
0.04728596842955691,0.047254809575194186,0.047270225871470756,v2_state,v2_autoregressive_sentiment_guide,latency_per_token,600,v2_gpt2_medium_conditional,all,0.00019872938923372292
1.513150989745821,1.512153906406214,1.5126472278870642,v2_state,v2_autoregressive_sentiment_guide,total_latency,600,v2_gpt2_medium_conditional,all,0.006359340455479133
0.5,0.36,0.43,taro,v2_autoregressive_sentiment_guide,alignment_success,200,v2_gpt2_medium_conditional,negative,0.49507575177946256
0.4908160446808324,0.357272652197571,0.4244650708607514,taro,v2_autoregressive_sentiment_guide,target_probability,200,v2_gpt2_medium_conditional,negative,0.47939787550604396
